0302;43;d±æ:edmê:edmiesz:edmie:edmiemy:edmiecie:edm±:edmij:edmijmy:edmijcie:d±³em:d±³e¶:d±³:dê³am:dê³a¶:dê³a:dê³om:dê³o¶:dê³o:dêli¶my:dêli¶cie:dêli:dê³y¶my:dê³y¶cie:dê³y:d±³bym:d±³by¶:d±³by:dê³abym:dê³aby¶:dê³aby:dê³obym:dê³oby¶:dê³oby:dêliby¶my:dêliby¶cie:dêliby:dê³yby¶my:dê³yby¶cie:dê³yby:dêto:d±wszy:dêty:;
0303;43;gaæ:¿ê:¿esz:¿e:¿emy:¿ecie:¿±:¿yj:¿yjmy:¿yjcie:¿±c:¿±cy:ga³em:ga³e¶:ga³:ga³am:ga³a¶:ga³a:ga³om:ga³o¶:ga³o:gali¶my:gali¶cie:gali:ga³y¶my:ga³y¶cie:ga³y:ga³bym:ga³by¶:ga³by:ga³abym:ga³aby¶:ga³aby:ga³obym:ga³oby¶:ga³oby:galiby¶my:galiby¶cie:galiby:ga³yby¶my:ga³yby¶cie:ga³yby:gano:;
0304;10;ñ:nia:niowi:niem:niu:nie:ni:niom:niami:niach:;
0305;42;ziæ:zê:zisz:zi:zimy:zicie:z±:¼:¼my:¼cie:zi³em:zi³e¶:zi³:zi³am:zi³a¶:zi³a:zi³om:zi³o¶:zi³o:zili¶my:zili¶cie:zili:zi³y¶my:zi³y¶cie:zi³y:zi³bym:zi³by¶:zi³by:zi³abym:zi³aby¶:zi³aby:zi³obym:zi³oby¶:zi³oby:ziliby¶my:ziliby¶cie:ziliby:zi³yby¶my:zi³yby¶cie:zi³yby:zono:ziwszy:;
0306;10;iez:za:zowi:zem:zie:zy:zów:zom:zami:zach:;
0307;83;¶æ:sê:siesz:sie:siemy:siecie:s±:¶:¶my:¶cie:s³em:s³e¶:s³:s³am:s³a¶:s³a:s³om:s³o¶:s³o:¶li¶my:¶li¶cie:¶li:s³y¶my:s³y¶cie:s³y:s³bym:s³by¶:s³by:s³abym:s³aby¶:s³aby:s³obym:s³oby¶:s³oby:¶liby¶my:¶liby¶cie:¶liby:s³yby¶my:s³yby¶cie:s³yby:siono:siony:s³szy:dnê:dniesz:dnie:dniemy:dniecie:dn±:dnij:dnijmy:dnijcie:d³em:d³e¶:d³:d³am:d³a¶:d³a:d³om:d³o¶:d³o:dli¶my:dli¶cie:dli:d³y¶my:d³y¶cie:d³y:d³bym:d³by¶:d³by:d³abym:d³aby¶:d³aby:d³obym:d³oby¶:d³oby:dliby¶my:dliby¶cie:d³yby¶my:d³yby¶cie:d³yby:dniêto:d³szy:;
0308;10;ñ:nia:niowi:niem:niu:nie:niów:niom:niami:niach:;
0309;43;ziæ:zê:zisz:zi:zimy:zicie:z±:¼:¼my:¼cie:z±c:z±cy:zi³em:zi³e¶:zi³:zi³am:zi³a¶:zi³a:zi³om:zi³o¶:zi³o:zili¶my:zili¶cie:zili:zi³y¶my:zi³y¶cie:zi³y:zi³bym:zi³by¶:zi³by:zi³abym:zi³aby¶:zi³aby:zi³obym:zi³oby¶:zi³oby:ziliby¶my:ziliby¶cie:ziliby:zi³yby¶my:zi³yby¶cie:zi³yby:zono:;
0310;43;ziæ:zê:zisz:zi:zimy:zicie:z±:¼:¼my:¼cie:zi³em:zi³e¶:zi³:zi³am:zi³a¶:zi³a:zi³om:zi³o¶:zi³o:zili¶my:zili¶cie:zili:zi³y¶my:zi³y¶cie:zi³y:zi³bym:zi³by¶:zi³by:zi³abym:zi³aby¶:zi³aby:zi³obym:zi³oby¶:zi³oby:ziliby¶my:ziliby¶cie:ziliby:zi³yby¶my:zi³yby¶cie:zi³yby:zono:z±c:z±cy:;
0311;43;gaæ:¿ê:¿esz:¿e:¿emy:¿ecie:¿±:¿yj:¿yjmy:¿yjcie:ga³em:ga³e¶:ga³:ga³am:ga³a¶:ga³a:ga³om:ga³o¶:ga³o:gali¶my:gali¶cie:gali:ga³y¶my:ga³y¶cie:ga³y:ga³bym:ga³by¶:ga³by:ga³abym:ga³aby¶:ga³aby:ga³obym:ga³oby¶:ga³oby:galiby¶my:galiby¶cie:galiby:ga³yby¶my:ga³yby¶cie:ga³yby:gano:gany:gawszy:;
0312;11;en:inu:inowi:inem:inie:iny:inów:inom:inami:inach:ina:;
0313;11;en:inu:inowi:inem:inie:ina:inów:inom:inami:inach:iny:;
0314;41;ywaæ:uje:ywa³o:ywa³oby:ujê:ujesz:ujemy:ujecie:uj±:uj:ujmy:ujcie:ywa³em:ywa³e¶:ywa³:ywa³am:ywa³a¶:ywa³a:ywa³om:ywa³o¶:ywali¶my:ywali¶cie:ywali:ywa³y¶my:ywa³y¶cie:ywa³y:ywa³bym:ywa³by¶:ywa³by:ywa³abym:ywa³aby¶:ywa³aby:ywa³obym:ywa³oby¶:ywaliby¶my:ywaliby¶cie:ywaliby:ywa³yby¶my:ywa³yby¶cie:ywa³yby:ywano:;
0315;03;ustu:ustoma:ie¶cie:;
0316;43;ziæ:zê:zisz:zi:zimy:zicie:z±:¼:¼my:¼cie:zi³em:zi³e¶:zi³:zi³am:zi³a¶:zi³a:zi³om:zi³o¶:zi³o:zili¶my:zili¶cie:zili:zi³y¶my:zi³y¶cie:zi³y:zi³bym:zi³by¶:zi³by:zi³abym:zi³aby¶:zi³aby:zi³obym:zi³oby¶:zi³oby:ziliby¶my:ziliby¶cie:ziliby:zi³yby¶my:zi³yby¶cie:zi³yby:zono:zony:ziwszy:;
0317;43;ziæ:zê:zisz:zi:zimy:zicie:z±:¼:¼my:¼cie:zi³em:zi³e¶:zi³:zi³am:zi³a¶:zi³a:zi³om:zi³o¶:zi³o:zili¶my:zili¶cie:zili:zi³y¶my:zi³y¶cie:zi³y:zi³bym:zi³by¶:zi³by:zi³abym:zi³aby¶:zi³aby:zi³obym:zi³oby¶:zi³oby:ziliby¶my:ziliby¶cie:ziliby:zi³yby¶my:zi³yby¶cie:zi³yby:zono:ziwszy:zony:;
0318;43;³uæ:olê:olesz:ole:olemy:olecie:ol±:ol:olmy:olcie:³u³em:³u³e¶:³u³:³u³am:³u³a¶:³u³a:³u³om:³u³o¶:³u³o:³uli¶my:³uli¶cie:³uli:³u³y¶my:³u³y¶cie:³u³y:³u³bym:³u³by¶:³u³by:³u³abym:³u³aby¶:³u³aby:³u³obym:³u³oby¶:³u³oby:³uliby¶my:³uliby¶cie:³uliby:³u³yby¶my:³u³yby¶cie:³u³yby:olono:olony:³u³szy:;
0319;18;:u:owi:em:ie:y:ów:om:ami:ach:ia:iowi:iem:iu:i:iom:iami:iach:;
0320;44;ziæ:zê:zisz:zi:zimy:zicie:z±:¼:¼my:¼cie:z±c:z±cy:zi³em:zi³e¶:zi³:zi³am:zi³a¶:zi³a:zi³om:zi³o¶:zi³o:zili¶my:zili¶cie:zili:zi³y¶my:zi³y¶cie:zi³y:zi³bym:zi³by¶:zi³by:zi³abym:zi³aby¶:zi³aby:zi³obym:zi³oby¶:zi³oby:ziliby¶my:ziliby¶cie:ziliby:zi³yby¶my:zi³yby¶cie:zi³yby:zono:zony:;
0321;10;atr:atru:atrowi:atrem:etrze:atry:atrów:atrom:atrami:atrach:;
0322;51;kaæ:zczê:zczesz:zcze:zczemy:zczecie:zcz±:zcz:zczmy:zczcie:ka³em:ka³e¶:ka³:ka³am:ka³a¶:ka³a:ka³om:ka³o¶:ka³o:kali¶my:kali¶cie:kali:ka³y¶my:ka³y¶cie:ka³y:ka³bym:ka³by¶:ka³by:ka³abym:ka³aby¶:ka³aby:ka³obym:ka³oby¶:ka³oby:kaliby¶my:kaliby¶cie:kaliby:ka³yby¶my:ka³yby¶cie:ka³yby:kano:kawszy:kam:kasz:ka:kamy:kacie:kaj±:kaj:kajmy:kajcie:;
0323;02;miu:em:;
0324;10;ep:pu:powi:pem:pie:py:pów:pom:pami:pach:;
0325;10;oda:ody:odzie:odê:od±:odo:ód:odom:odami:odach:;
0326;05;ci:tów:tom:tami:tach:;
0327;10;zd:zda:zdowi:zdem:¼dzie:zdy:zdów:zdom:zdami:zdach:;
0328;07;±¼:êzi:êzi±:êzie:êziom:êziami:êziach:;
0329;09;ê:êcia:êciu:êciem:êta:±t:êtom:êtami:êtach:;
0330;04;:ego:emu:ym:;
0331;45;ziæ:zê:zisz:zi:zimy:zicie:z±:¼:¼my:¼cie:z±c:z±cy:zi³em:zi³e¶:zi³:zi³am:zi³a¶:zi³a:zi³om:zi³o¶:zi³o:zili¶my:zili¶cie:zili:zi³y¶my:zi³y¶cie:zi³y:zi³bym:zi³by¶:zi³by:zi³abym:zi³aby¶:zi³aby:zi³obym:zi³oby¶:zi³oby:ziliby¶my:ziliby¶cie:ziliby:zi³yby¶my:zi³yby¶cie:zi³yby:zono:zony:ziwszy:;
0332;45;ziæ:zê:zisz:zi:zimy:zicie:z±:¼:¼my:¼cie:zi³em:zi³e¶:zi³:zi³am:zi³a¶:zi³a:zi³om:zi³o¶:zi³o:zili¶my:zili¶cie:zili:zi³y¶my:zi³y¶cie:zi³y:zi³bym:zi³by¶:zi³by:zi³abym:zi³aby¶:zi³aby:zi³obym:zi³oby¶:zi³oby:ziliby¶my:ziliby¶cie:ziliby:zi³yby¶my:zi³yby¶cie:zi³yby:zono:ziwszy:z±c:z±cy:zony:;
0333;52;kaæ:zczê:zczesz:zcze:zczemy:zczecie:zcz±:zcz:zczmy:zczcie:ka³em:ka³e¶:ka³:ka³am:ka³a¶:ka³a:ka³om:ka³o¶:ka³o:kali¶my:kali¶cie:kali:ka³y¶my:ka³y¶cie:ka³y:ka³bym:ka³by¶:ka³by:ka³abym:ka³aby¶:ka³aby:ka³obym:ka³oby¶:ka³oby:kaliby¶my:kaliby¶cie:kaliby:ka³yby¶my:ka³yby¶cie:ka³yby:kano:kany:kawszy:kam:kasz:ka:kamy:kacie:kaj±:kaj:kajmy:kajcie:;
0334;52;kaæ:zczê:zczesz:zcze:zczemy:zczecie:zcz±:zcz:zczmy:zczcie:ka³em:ka³e¶:ka³:ka³am:ka³a¶:ka³a:ka³om:ka³o¶:ka³o:kali¶my:kali¶cie:kali:ka³y¶my:ka³y¶cie:ka³y:ka³bym:ka³by¶:ka³by:ka³abym:ka³aby¶:ka³aby:ka³obym:ka³oby¶:ka³oby:kaliby¶my:kaliby¶cie:kaliby:ka³yby¶my:ka³yby¶cie:ka³yby:kano:kawszy:kam:kasz:ka:kamy:kacie:kaj±:kaj:kajmy:kajcie:kany:;
0335;10;cz³owiek:cz³owieka:cz³owiekowi:cz³owiekiem:cz³owieku:ludzie:ludzi:ludziom:lud¼mi:ludziach:;
0336;41;¶æ:dnê:dniesz:dnie:dniemy:dniecie:dn±:dnij:dnijmy:dnijcie:d³em:d³e¶:d³:d³am:d³a¶:d³a:d³om:d³o¶:d³o:dli¶my:dli¶cie:dli:d³y¶my:d³y¶cie:d³y:d³bym:d³by¶:d³by:d³abym:d³aby¶:d³aby:d³obym:d³oby¶:d³oby:dliby¶my:dliby¶cie:d³yby¶my:d³yby¶cie:d³yby:dniêto:d³szy:;
0337;41;¶æ:dnê:dniesz:dnie:dniemy:dniecie:dn±:dnij:dnijmy:dnijcie:d³em:d³e¶:d³:d³am:d³a¶:d³a:d³om:d³o¶:d³o:dli¶my:dli¶cie:dli:d³y¶my:d³y¶cie:d³y:d³bym:d³by¶:d³by:d³abym:d³aby¶:d³aby:d³obym:d³oby¶:d³oby:dliby¶my:dliby¶cie:d³yby¶my:d³yby¶cie:d³yby:dziono:d³szy:;
0338;05;a:ów:om:ami:ach:;
0339;52;aæ:ejê:ejesz:eje:ejemy:ejecie:ej±:ej:ejmy:ejcie:a³em:a³e¶:a³:a³am:a³a¶:a³a:a³om:a³o¶:a³o:ali¶my:ali¶cie:ali:a³y¶my:a³y¶cie:a³y:a³bym:a³by¶:a³by:a³abym:a³aby¶:a³aby:a³obym:a³oby¶:a³oby:aliby¶my:aliby¶cie:aliby:a³yby¶my:a³yby¶cie:a³yby:ano:any:awszy:am:asz:a:amy:acie:aj±:aj:ajmy:ajcie:;
0340;52;aæ:ejê:ejesz:eje:ejemy:ejecie:ej±:ej:ejmy:ejcie:a³em:a³e¶:a³:a³am:a³a¶:a³a:a³om:a³o¶:a³o:ali¶my:ali¶cie:ali:a³y¶my:a³y¶cie:a³y:a³bym:a³by¶:a³by:a³abym:a³aby¶:a³aby:a³obym:a³oby¶:a³oby:aliby¶my:aliby¶cie:aliby:a³yby¶my:a³yby¶cie:a³yby:ano:awszy:am:asz:a:amy:acie:aj±:aj:ajmy:ajcie:any:;
0341;07;ód¼:odzi:odzi±:odzie:odziom:odziami:odziach:;
0342;10;zen:zna:znowi:znem:¼nie:zny:znów:znom:znami:znach:;
0343;10;o³:o³a:o³owi:o³em:ele:o³owie:o³ów:o³om:o³ami:o³ach:;
0344;10;et:tu:towi:tem:cie:ty:tów:tom:tami:tach:;
0345;10;zia:zi:ziê:zi±:ziu:zie:¼:ziom:ziami:ziach:;
0346;07;:ego:emu:ym:e:ych:ymi:;
0347;07;:ego:emu:ym:i:ych:ymi:;
0348;10;ka:ki:ce:kê:k±:ko:k:kom:kami:kach:;
0349;10;ka:ki:ce:kê:k±:ko:ek:kom:kami:kach:;
0350;10;ka:ki:ce:kê:k±:ko:ków:kom:kami:kach:;
0351;07;a¿:ej¿e:±¿:e¿:ych¿e:ym¿e:ymi¿:;
0352;11;o³:o³a:o³owi:o³em:ele:o³owie:o³ów:o³om:o³ami:o³ach:o³y:;
0353;11;o³:o³a:o³owi:o³em:ele:o³y:o³ów:o³om:o³ami:o³ach:o³owie:;
0354;42;¶æ:dnê:dniesz:dnie:dniemy:dniecie:dn±:dnij:dnijmy:dnijcie:d³em:d³e¶:d³:d³am:d³a¶:d³a:d³om:d³o¶:d³o:dli¶my:dli¶cie:dli:d³y¶my:d³y¶cie:d³y:d³bym:d³by¶:d³by:d³abym:d³aby¶:d³aby:d³obym:d³oby¶:d³oby:dliby¶my:dliby¶cie:d³yby¶my:d³yby¶cie:d³yby:dziono:dziony:d³szy:;
0355;42;¶æ:dnê:dniesz:dnie:dniemy:dniecie:dn±:dnij:dnijmy:dnijcie:d³em:d³e¶:d³:d³am:d³a¶:d³a:d³om:d³o¶:d³o:dli¶my:dli¶cie:dli:d³y¶my:d³y¶cie:d³y:d³bym:d³by¶:d³by:d³abym:d³aby¶:d³aby:d³obym:d³oby¶:d³oby:dliby¶my:dliby¶cie:d³yby¶my:d³yby¶cie:d³yby:dziono:d³szy:dziony:;
0356;10;ó³:o³u:o³owi:o³em:ole:o³y:o³ów:o³om:o³ami:o³ach:;
0357;10;ó³:o³u:o³owi:o³em:ele:o³y:o³ów:o³om:o³ami:o³ach:;
0358;07;±b:êbi:êbi±:êbie:êbiom:êbiami:êbiach:;
0359;06;e¶æ:ci:ci±:ciom:ciami:ciach:;
0360;10;ze³:z³a:z³owi:z³em:¼le:z³y:z³ów:z³om:z³ami:z³ach:;
0361;54;kaæ:zczê:zczesz:zcze:zczemy:zczecie:zcz±:zcz:zczmy:zczcie:zcz±c:zcz±cy:ka³em:ka³e¶:ka³:ka³am:ka³a¶:ka³a:ka³om:ka³o¶:ka³o:kali¶my:kali¶cie:kali:ka³y¶my:ka³y¶cie:ka³y:ka³bym:ka³by¶:ka³by:ka³abym:ka³aby¶:ka³aby:ka³obym:ka³oby¶:ka³oby:kaliby¶my:kaliby¶cie:kaliby:ka³yby¶my:ka³yby¶cie:ka³yby:kano:kam:kasz:ka:kamy:kacie:kaj±:kaj:kajmy:kajcie:kaj±c:kaj±cy:;
0362;11;ka:ki:ce:kê:k±:ko:cy:ków:kom:kami:kach:;
0363;11;ka:ki:ce:kê:k±:ko:ków:kom:kami:kach:cy:;
0364;41;ó¶æ:osnê:o¶niesz:o¶nie:o¶niemy:o¶niecie:osn±:o¶nij:o¶nijmy:o¶nijcie:os³em:os³e¶:ós³:os³am:os³a¶:os³a:os³om:os³o¶:os³o:o¶li¶my:o¶li¶cie:o¶li:os³y¶my:os³y¶cie:os³y:ós³bym:ós³by¶:ós³by:os³abym:os³aby¶:os³aby:os³obym:os³oby¶:os³oby:o¶liby¶my:o¶liby¶cie:os³yby¶my:os³yby¶cie:os³yby:o¶niêto:ós³szy:;
0365;42;odziæ:odzê:odzisz:odzi:odzimy:odzicie:odz±:ód¼:ód¼my:ód¼cie:odzi³em:odzi³e¶:odzi³:odzi³am:odzi³a¶:odzi³a:odzi³om:odzi³o¶:odzi³o:odzili¶my:odzili¶cie:odzili:odzi³y¶my:odzi³y¶cie:odzi³y:odzi³bym:odzi³by¶:odzi³by:odzi³abym:odzi³aby¶:odzi³aby:odzi³obym:odzi³oby¶:odzi³oby:odziliby¶my:odziliby¶cie:odziliby:odzi³yby¶my:odzi³yby¶cie:odzi³yby:odzono:odziwszy:;
0366;43;¶æ:dnê:dniesz:dnie:dniemy:dniecie:dn±:dnij:dnijmy:dnijcie:dn±c:dn±cy:d³em:d³e¶:d³:d³am:d³a¶:d³a:d³om:d³o¶:d³o:dli¶my:dli¶cie:dli:d³y¶my:d³y¶cie:d³y:d³bym:d³by¶:d³by:d³abym:d³aby¶:d³aby:d³obym:d³oby¶:d³oby:dliby¶my:dliby¶cie:d³yby¶my:d³yby¶cie:d³yby:dziono:dziony:;
0367;11;ka:ki:ce:kê:k±:ko:kowie:ków:kom:kami:kach:;
0368;11;ka:ki:ce:kê:k±:ko:ków:kom:kami:kach:kowie:;
0369;09;sno:sna:snu:snem:¶nie:sien:snom:snami:snach:;
0370;11;:ego:emu:ym:a:ej:±:e:i:ych:ymi:;
0371;42;zn±æ:znê:¼niesz:¼nie:¼niemy:¼niecie:zn±:¼nij:¼nijmy:¼nijcie:z³em:z³e¶:z³:z³am:z³a¶:z³a:z³om:z³o¶:z³o:¼li¶my:¼li¶cie:¼li:z³y¶my:z³y¶cie:z³y:z³bym:z³by¶:z³by:z³abym:z³aby¶:z³aby:z³obym:z³oby¶:z³oby:¼liby¶my:¼liby¶cie:¼liby:z³yby¶my:z³yby¶cie:z³yby:¼niêto:z³szy:;
0372;02;ekolwiek:ukolwiek:;
0373;55;kaæ:zczê:zczesz:zcze:zczemy:zczecie:zcz±:zcz:zczmy:zczcie:zcz±c:zcz±cy:ka³em:ka³e¶:ka³:ka³am:ka³a¶:ka³a:ka³om:ka³o¶:ka³o:kali¶my:kali¶cie:kali:ka³y¶my:ka³y¶cie:ka³y:ka³bym:ka³by¶:ka³by:ka³abym:ka³aby¶:ka³aby:ka³obym:ka³oby¶:ka³oby:kaliby¶my:kaliby¶cie:kaliby:ka³yby¶my:ka³yby¶cie:ka³yby:kano:kany:kam:kasz:ka:kamy:kacie:kaj±:kaj:kajmy:kajcie:kaj±c:kaj±cy:;
0374;55;kaæ:zczê:zczesz:zcze:zczemy:zczecie:zcz±:zcz:zczmy:zczcie:zcz±c:zcz±cy:ka³em:ka³e¶:ka³:ka³am:ka³a¶:ka³a:ka³om:ka³o¶:ka³o:kali¶my:kali¶cie:kali:ka³y¶my:ka³y¶cie:ka³y:ka³bym:ka³by¶:ka³by:ka³abym:ka³aby¶:ka³aby:ka³obym:ka³oby¶:ka³oby:kaliby¶my:kaliby¶cie:kaliby:ka³yby¶my:ka³yby¶cie:ka³yby:kano:kam:kasz:ka:kamy:kacie:kaj±:kaj:kajmy:kajcie:kaj±c:kaj±cy:kany:;
0375;11;:ego:emu:ym:a:ej:±:e:zi:ych:ymi:;
0376;43;owiæ:owi:owi³o:owi³oby:owiê:owisz:owimy:owicie:owi±:ów:ówmy:ówcie:owi±c:owi±cy:owi³em:owi³e¶:owi³:owi³am:owi³a¶:owi³a:owi³om:owi³o¶:owili¶my:owili¶cie:owili:owi³y¶my:owi³y¶cie:owi³y:owi³bym:owi³by¶:owi³by:owi³abym:owi³aby¶:owi³aby:owi³obym:owi³oby¶:owiliby¶my:owiliby¶cie:owiliby:owi³yby¶my:owi³yby¶cie:owi³yby:owiono:;
0377;10;iec:ca:cu:cem:cze:cy:ców:com:cami:cach:;
0378;08;cie:cia:ciu:ciem:æ:ciom:ciami:ciach:;
0379;42;ó¶æ:osnê:o¶niesz:o¶nie:o¶niemy:o¶niecie:osn±:o¶nij:o¶nijmy:o¶nijcie:osn±c:osn±cy:os³em:os³e¶:ós³:os³am:os³a¶:os³a:os³om:os³o¶:os³o:o¶li¶my:o¶li¶cie:o¶li:os³y¶my:os³y¶cie:os³y:ós³bym:ós³by¶:ós³by:os³abym:os³aby¶:os³aby:os³obym:os³oby¶:os³oby:o¶liby¶my:o¶liby¶cie:os³yby¶my:os³yby¶cie:os³yby:o¶niêto:;
0380;43;odziæ:odzê:odzisz:odzi:odzimy:odzicie:odz±:ód¼:ód¼my:ód¼cie:odzi³em:odzi³e¶:odzi³:odzi³am:odzi³a¶:odzi³a:odzi³om:odzi³o¶:odzi³o:odzili¶my:odzili¶cie:odzili:odzi³y¶my:odzi³y¶cie:odzi³y:odzi³bym:odzi³by¶:odzi³by:odzi³abym:odzi³aby¶:odzi³aby:odzi³obym:odzi³oby¶:odzi³oby:odziliby¶my:odziliby¶cie:odziliby:odzi³yby¶my:odzi³yby¶cie:odzi³yby:odzono:odzony:odziwszy:;
0381;43;odziæ:odzê:odzisz:odzi:odzimy:odzicie:odz±:ód¼:ód¼my:ód¼cie:odzi³em:odzi³e¶:odzi³:odzi³am:odzi³a¶:odzi³a:odzi³om:odzi³o¶:odzi³o:odzili¶my:odzili¶cie:odzili:odzi³y¶my:odzi³y¶cie:odzi³y:odzi³bym:odzi³by¶:odzi³by:odzi³abym:odzi³aby¶:odzi³aby:odzi³obym:odzi³oby¶:odzi³oby:odziliby¶my:odziliby¶cie:odziliby:odzi³yby¶my:odzi³yby¶cie:odzi³yby:odzono:odziwszy:odzony:;
0382;42;ó¶æ:osnê:o¶niesz:o¶nie:o¶niemy:o¶niecie:osn±:o¶nij:o¶nijmy:o¶nijcie:os³em:os³e¶:ós³:os³am:os³a¶:os³a:os³om:os³o¶:os³o:o¶li¶my:o¶li¶cie:o¶li:os³y¶my:os³y¶cie:os³y:ós³bym:ós³by¶:ós³by:os³abym:os³aby¶:os³aby:os³obym:os³oby¶:os³oby:o¶liby¶my:o¶liby¶cie:os³yby¶my:os³yby¶cie:os³yby:o¶niêto:o¶niêty:ós³szy:;
0383;10;asta:asty:e¶cie:astê:ast±:asto:ast:astom:astami:astach:;
0384;43;zn±æ:znê:¼niesz:¼nie:¼niemy:¼niecie:zn±:¼nij:¼nijmy:¼nijcie:zn±c:zn±cy:z³em:z³e¶:z³:z³am:z³a¶:z³a:z³om:z³o¶:z³o:¼li¶my:¼li¶cie:¼li:z³y¶my:z³y¶cie:z³y:z³bym:z³by¶:z³by:z³abym:z³aby¶:z³aby:z³obym:z³oby¶:z³oby:¼liby¶my:¼liby¶cie:¼liby:z³yby¶my:z³yby¶cie:z³yby:¼niêto:;
0385;42;j¶æ:jdê:jdziesz:jdzie:jdziemy:jdziecie:jd±:jd¼:jd¼my:jd¼cie:szed³em:szed³e¶:szed³:sz³am:sz³a¶:sz³a:sz³om:sz³o¶:sz³o:szli¶my:szli¶cie:szli:sz³y¶my:sz³y¶cie:sz³y:szed³bym:szed³by¶:szed³by:sz³abym:sz³aby¶:sz³aby:sz³obym:sz³oby¶:sz³oby:szliby¶my:szliby¶cie:szliby:sz³yby¶my:sz³yby¶cie:sz³yby:jdziono:szed³szy:;
0386;05;a::om:ami:ach:;
0387;09;ów:owiu:owiowi:owiem:owie:owi:owiom:owiami:owiach:;
0388;44;odziæ:odzê:odzisz:odzi:odzimy:odzicie:odz±:ód¼:ód¼my:ód¼cie:odz±c:odz±cy:odzi³em:odzi³e¶:odzi³:odzi³am:odzi³a¶:odzi³a:odzi³om:odzi³o¶:odzi³o:odzili¶my:odzili¶cie:odzili:odzi³y¶my:odzi³y¶cie:odzi³y:odzi³bym:odzi³by¶:odzi³by:odzi³abym:odzi³aby¶:odzi³aby:odzi³obym:odzi³oby¶:odzi³oby:odziliby¶my:odziliby¶cie:odziliby:odzi³yby¶my:odzi³yby¶cie:odzi³yby:odzono:odzony:;
0389;42;eæ:ê:isz:i:imy:icie:±::my:cie:a³em:a³e¶:a³:a³am:a³a¶:a³a:a³om:a³o¶:a³o:eli¶my:eli¶cie:eli:a³y¶my:a³y¶cie:a³y:a³bym:a³by¶:a³by:a³abym:a³aby¶:a³aby:a³obym:a³oby¶:a³oby:eliby¶my:eliby¶cie:eliby:a³yby¶my:a³yby¶cie:a³yby:ano:awszy:;
0390;10;na:ny:nie:nê:n±:no:en:nom:nami:nach:;
0391;09;owo:owa:owu:owem:owie:ów:owom:owami:owach:;
0392;43;eæ:ê:isz:i:imy:icie:±::my:cie:±c:±cy:a³em:a³e¶:a³:a³am:a³a¶:a³a:a³om:a³o¶:a³o:eli¶my:eli¶cie:eli:a³y¶my:a³y¶cie:a³y:a³bym:a³by¶:a³by:a³abym:a³aby¶:a³aby:a³obym:a³oby¶:a³oby:eliby¶my:eliby¶cie:eliby:a³yby¶my:a³yby¶cie:a³yby:ano:;
0393;10;na:ny:nie:nê:n±:no:ien:nom:nami:nach:;
0394;45;¶æ:dnê:dniesz:dnie:dniemy:dniecie:dn±:dnij:dnijmy:dnijcie:d³em:d³e¶:d³:d³am:d³a¶:d³a:d³om:d³o¶:d³o:dli¶my:dli¶cie:dli:d³y¶my:d³y¶cie:d³y:d³bym:d³by¶:d³by:d³abym:d³aby¶:d³aby:d³obym:d³oby¶:d³oby:dliby¶my:dliby¶cie:d³yby¶my:d³yby¶cie:d³yby:dniêto:¶ci:¶ci±:¶ciom:¶ciami:¶ciach:;
0395;10;st:stu:stowi:stem:¶cie:sty:stów:stom:stami:stach:;
0396;03;ekolwiek:ukolwiek:omakolwiek:;
0397;43;eæ:ê:isz:i:imy:icie:±::my:cie:a³em:a³e¶:a³:a³am:a³a¶:a³a:a³om:a³o¶:a³o:eli¶my:eli¶cie:eli:a³y¶my:a³y¶cie:a³y:a³bym:a³by¶:a³by:a³abym:a³aby¶:a³aby:a³obym:a³oby¶:a³oby:eliby¶my:eliby¶cie:eliby:a³yby¶my:a³yby¶cie:a³yby:ano:any:awszy:;
0398;42;ziæ:¿ê:zisz:zi:zimy:zicie:¿±:¼:¼my:¼cie:zi³em:zi³e¶:zi³:zi³am:zi³a¶:zi³a:zi³om:zi³o¶:zi³o:zili¶my:zili¶cie:zili:zi³y¶my:zi³y¶cie:zi³y:zi³bym:zi³by¶:zi³by:zi³abym:zi³aby¶:zi³aby:zi³obym:zi³oby¶:zi³oby:ziliby¶my:ziliby¶cie:ziliby:zi³yby¶my:zi³yby¶cie:zi³yby:¿ono:ziwszy:;
0399;10;o¿a:o¿y:o¿ê:o¿±:o¿o:o¿e:ó¿:o¿om:o¿ami:o¿ach:;
0400;44;eæ:ê:isz:i:imy:icie:±::my:cie:±c:±cy:a³em:a³e¶:a³:a³am:a³a¶:a³a:a³om:a³o¶:a³o:eli¶my:eli¶cie:eli:a³y¶my:a³y¶cie:a³y:a³bym:a³by¶:a³by:a³abym:a³aby¶:a³aby:a³obym:a³oby¶:a³oby:eliby¶my:eliby¶cie:eliby:a³yby¶my:a³yby¶cie:a³yby:ano:any:;
0401;07;eæ:ci:ci±:cie:ciom:ciami:ciach:;
0402;07;eæ:ci:ci±:ciom:ciami:ciach:cie:;
